PRODUTO;UNIDADE;ANO;REGIÃO;ESTADO;JAN;FEV;MAR;ABR;MAI;JUN;JUL;AGO;SET;OUT;NOV;DEZ;TOTAL
MAR (mil m3);mil m3;2007;REGIÃO NORDESTE;RIO GRANDE DO NORTE;0;0;0;0;38;0;45;0;0;0;0;0;83
MAR (mil m3);mil m3;2007;REGIÃO NORDESTE;ALAGOAS;;;;;0;0;0;0;;0;0;;0
MAR (mil m3);mil m3;2007;REGIÃO NORDESTE;SERGIPE;5939,002;6436,568;14812,8051;14301,3449;17290,3611;14852,7131;13819,342;16489,308;13177,02;13821,85;11900,9;13887,424;156728,6382
MAR (mil m3);mil m3;2007;REGIÃO NORDESTE;BAHIA;0;0;0;0;0;0;0;0;0;0;0;0;0
MAR (mil m3);mil m3;2007;REGIÃO SUDESTE;ESPÍRITO SANTO;0;0;0;0;0;0;0;0;0;0;0;0;0
MAR (mil m3);mil m3;2007;REGIÃO SUDESTE;RIO DE JANEIRO;1407,843;2877,711;4186,565;3309,005;1290,219;11181,7591;8715,26;7273,469;8810,219;2065,845;6534,534;9921,283;67573,7121
MAR (mil m3);mil m3;2007;REGIÃO SUDESTE;SÃO PAULO;0;0;0;0;0;0;0;0;0;0;0;0;0
MAR (mil m3);mil m3;2007;REGIÃO SUL;PARANÁ;0;0;0;0;0;0;0;0;0;0;0;0;0
TERRA (mil m3);mil m3;2008;REGIÃO NORTE;AMAZONAS;256639,345;232169,013;258780,68;245330,573;233308,415;246580,996;251268,753;257845,899;252284,221;256944,558;252910,694;255811,444;2999874,591
TERRA (mil m3);mil m3;2008;REGIÃO NORDESTE;MARANHÃO;0;0;0;0;0;0;0;0;0;0;0;0;0
TERRA (mil m3);mil m3;2008;REGIÃO NORDESTE;CEARÁ;0;0;0;0;0;0;0;0;0;0;0;0;0
TERRA (mil m3);mil m3;2008;REGIÃO NORDESTE;RIO GRANDE DO NORTE;45;0;13;754;476;0;0;0;0;0;0;438;1726
